First author,Study accession,Publication date,Journal,Title,Reported trait,Trait(s),Discovery sample number and ancestry,Replication sample number and ancestry,Association count,Summary statistics,ftp downloads
Lopera-Maya EA,GCST90027829,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_intestinalis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027829/GCST90027829_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027830,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_massiliensis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027830/GCST90027830_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027831,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_nordii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027831/GCST90027831_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027832,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_ovatus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027832/GCST90027832_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027833,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_plebeius),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027833/GCST90027833_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027834,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_salyersiae),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027834/GCST90027834_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027835,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_stercoris),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027835/GCST90027835_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027836,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_thetaiotaomicron),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027836/GCST90027836_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027837,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_uniformis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027837/GCST90027837_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027838,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_vulgatus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027838/GCST90027838_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027839,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_xylanisolvens),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027839/GCST90027839_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027840,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Blautia.s_Ruminococcus_obeum),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027840/GCST90027840_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027841,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Blautia.s_Ruminococcus_torques),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027841/GCST90027841_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027842,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Butyrivibrio.s_Butyrivibrio_crossotus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027842/GCST90027842_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027843,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Coprococcus.s_Coprococcus_catus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027843/GCST90027843_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027844,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Coprococcus.s_Coprococcus_comes),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027844/GCST90027844_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027845,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Coprococcus.s_Coprococcus_sp_ART55_1),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027845/GCST90027845_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027846,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Dorea.s_Dorea_formicigenerans),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027846/GCST90027846_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027847,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Dorea.s_Dorea_longicatena),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027847/GCST90027847_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027848,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Dorea.s_Dorea_unclassified),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027848/GCST90027848_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027849,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnospiraceae_noname.s_Lachnospiraceae_bacterium_1_1_57FAA),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027849/GCST90027849_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027850,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnospiraceae_noname.s_Lachnospiraceae_bacterium_3_1_46FAA),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027850/GCST90027850_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027851,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnospiraceae_noname.s_Lachnospiraceae_bacterium_5_1_63FAA),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027851/GCST90027851_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027852,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnospiraceae_noname.s_Lachnospiraceae_bacterium_7_1_58FAA),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027852/GCST90027852_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027853,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Lachnospiraceae_noname.s_Lachnospiraceae_bacterium_8_1_57FAA),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027853/GCST90027853_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027854,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Roseburia.s_Roseburia_hominis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027854/GCST90027854_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027855,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Roseburia.s_Roseburia_intestinalis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027855/GCST90027855_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027856,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Roseburia.s_Roseburia_inulinivorans),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027856/GCST90027856_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027857,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Lachnospiraceae.g_Roseburia.s_Roseburia_unclassified),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027857/GCST90027857_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027572,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6151..S.adenosyl.L.methionine.cycle.I),gut microbiome measurement,7738 European,'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027572/GCST90027572_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027573,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027573/GCST90027573_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027574,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.621..sucrose.degradation.III..sucrose.invertase.),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027574/GCST90027574_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027575,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027575/GCST90027575_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027576,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027576/GCST90027576_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027577,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027577/GCST90027577_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027578,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6317..galactose.degradation.I..Leloir.pathway.),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027578/GCST90027578_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027579,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6353..purine.nucleotides.degradation.II..aerobic.),gut microbiome measurement,7738 European,'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027579/GCST90027579_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027580,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027580/GCST90027580_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027581,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027581/GCST90027581_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027582,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut bacterial pathway abundance (PWY.6519..8.amino.7.oxononanoate.biosynthesis.I),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027582/GCST90027582_buildGRCh37.tsv.gz
